Provinsi,Komoditas,Tahun,Luas Panen,Produksi
INDONESIA,Ubi Kayu,1997,1233047.0,15092642.0
INDONESIA,Ubi Kayu,1998,1197357.0,14664111.0
INDONESIA,Ubi Kayu,1999,1350008.0,16458544.0
INDONESIA,Ubi Kayu,2000,1284040.0,16089020.0
INDONESIA,Ubi Kayu,2001,1317912.0,17054648.0
INDONESIA,Ubi Kayu,2002,1276533.0,16913104.0
INDONESIA,Ubi Kayu,2003,1244543.0,18523810.0
INDONESIA,Ubi Kayu,2004,1255805.0,19424707.0
INDONESIA,Ubi Kayu,2005,1213460.0,19321183.0
INDONESIA,Ubi Kayu,2006,1227459.0,19986640.0
INDONESIA,Ubi Kayu,2007,1201481.0,19988058.0
INDONESIA,Ubi Kayu,2008,1204933.0,21756991.0
INDONESIA,Ubi Kayu,2009,1175666.0,22039145.0
INDONESIA,Ubi Kayu,2010,1183047.0,23918118.0
INDONESIA,Ubi Kayu,2011,1184696.0,24044025.0
INDONESIA,Ubi Kayu,2012,1129688.0,24177372.0
INDONESIA,Ubi Kayu,2013,1065752.0,23936921.0
INDONESIA,Ubi Kayu,2014,1003494.0,23436384.0
INDONESIA,Ubi Kayu,2015,949916.0,21801415.0
JAMBI,Ubi Kayu,1993,23028.0,235400.0
JAMBI,Ubi Kayu,1994,23626.0,229934.0
JAMBI,Ubi Kayu,1995,19229.0,204063.0
JAMBI,Ubi Kayu,1996,14922.0,158547.0
JAMBI,Ubi Kayu,1997,7620.0,82597.0
JAMBI,Ubi Kayu,1998,6853.0,71648.0
JAMBI,Ubi Kayu,1999,6949.0,73856.0
JAMBI,Ubi Kayu,2000,5129.0,54594.0
JAMBI,Ubi Kayu,2001,4990.0,54605.0
JAMBI,Ubi Kayu,2002,4637.0,52516.0
JAMBI,Ubi Kayu,2003,4165.0,52602.0
JAMBI,Ubi Kayu,2004,3546.0,44446.0
JAMBI,Ubi Kayu,2005,3118.0,39780.0
JAMBI,Ubi Kayu,2006,3131.0,40779.0
JAMBI,Ubi Kayu,2007,3388.0,44794.0
JAMBI,Ubi Kayu,2008,2706.0,36905.0
JAMBI,Ubi Kayu,2009,2881.0,39355.0
JAMBI,Ubi Kayu,2010,2895.0,39564.0
JAMBI,Ubi Kayu,2011,2819.0,40462.0
JAMBI,Ubi Kayu,2012,2744.0,38978.0
JAMBI,Ubi Kayu,2013,2274.0,33291.0
JAMBI,Ubi Kayu,2014,2268.0,35550.0
JAMBI,Ubi Kayu,2015,2018.0,43433.0
JAWA BARAT,Ubi Kayu,1993,173236.0,2310846.0
JAWA BARAT,Ubi Kayu,1994,161825.0,1850229.0
JAWA BARAT,Ubi Kayu,1995,144375.0,1700349.0
JAWA BARAT,Ubi Kayu,1996,141637.0,1816487.0
JAWA BARAT,Ubi Kayu,1997,128185.0,1648900.0
JAWA BARAT,Ubi Kayu,1998,128642.0,1650881.0
JAWA BARAT,Ubi Kayu,1999,151230.0,1920292.0
JAWA BARAT,Ubi Kayu,2000,136824.0,1815520.0
JAWA BARAT,Ubi Kayu,2001,118989.0,1569846.0
JAWA BARAT,Ubi Kayu,2002,120630.0,1800257.0
JAWA BARAT,Ubi Kayu,2003,114853.0,1651879.0
JAWA BARAT,Ubi Kayu,2004,119097.0,2074022.0
JAWA BARAT,Ubi Kayu,2005,117786.0,2068981.0
JAWA BARAT,Ubi Kayu,2006,113663.0,2044674.0
JAWA BARAT,Ubi Kayu,2007,105508.0,1922840.0
JAWA BARAT,Ubi Kayu,2008,109354.0,2034854.0
JAWA BARAT,Ubi Kayu,2009,110827.0,2086187.0
JAWA BARAT,Ubi Kayu,2010,105023.0,2014402.0
JAWA BARAT,Ubi Kayu,2011,103244.0,2058785.0
JAWA BARAT,Ubi Kayu,2012,100159.0,2131123.0
JAWA BARAT,Ubi Kayu,2013,95505.0,2138532.0
JAWA BARAT,Ubi Kayu,2014,93921.0,2250024.0
JAWA BARAT,Ubi Kayu,2015,85288.0,2000224.0
JAWA TENGAH,Ubi Kayu,1993,265577.0,3391215.0
JAWA TENGAH,Ubi Kayu,1994,255413.0,3231853.0
JAWA TENGAH,Ubi Kayu,1995,262523.0,3292583.0
JAWA TENGAH,Ubi Kayu,1996,250841.0,3344715.0
JAWA TENGAH,Ubi Kayu,1997,237528.0,3181205.0
JAWA TENGAH,Ubi Kayu,1998,230901.0,3123922.0
JAWA TENGAH,Ubi Kayu,1999,244310.0,3279988.0
JAWA TENGAH,Ubi Kayu,2000,226854.0,3091874.0
JAWA TENGAH,Ubi Kayu,2001,224386.0,3234916.0
JAWA TENGAH,Ubi Kayu,2002,227605.0,3097777.0
JAWA TENGAH,Ubi Kayu,2003,215374.0,3469795.0
JAWA TENGAH,Ubi Kayu,2004,226192.0,3663236.0
JAWA TENGAH,Ubi Kayu,2005,210983.0,3478970.0
JAWA TENGAH,Ubi Kayu,2006,211917.0,3553820.0
JAWA TENGAH,Ubi Kayu,2007,198714.0,3410469.0
JAWA TENGAH,Ubi Kayu,2008,191053.0,3325099.0
JAWA TENGAH,Ubi Kayu,2009,190851.0,3676809.0
JAWA TENGAH,Ubi Kayu,2010,188080.0,3876242.0
JAWA TENGAH,Ubi Kayu,2011,173195.0,3501458.0
JAWA TENGAH,Ubi Kayu,2012,176849.0,3848462.0
JAWA TENGAH,Ubi Kayu,2013,161783.0,4089635.0
JAWA TENGAH,Ubi Kayu,2014,153201.0,3977810.0
JAWA TENGAH,Ubi Kayu,2015,150874.0,3571594.0
JAWA TIMUR,Ubi Kayu,1993,294340.0,3625712.0
JAWA TIMUR,Ubi Kayu,1994,298149.0,3717398.0
JAWA TIMUR,Ubi Kayu,1995,266853.0,3381948.0
JAWA TIMUR,Ubi Kayu,1996,263799.0,3546260.0
JAWA TIMUR,Ubi Kayu,1997,263397.0,3536124.0
JAWA TIMUR,Ubi Kayu,1998,237665.0,3190949.0
JAWA TIMUR,Ubi Kayu,1999,250133.0,3329430.0
JAWA TIMUR,Ubi Kayu,2000,248988.0,3622445.0
JAWA TIMUR,Ubi Kayu,2001,257111.0,4016330.0
JAWA TIMUR,Ubi Kayu,2002,248162.0,3919854.0
JAWA TIMUR,Ubi Kayu,2003,240493.0,3786882.0
JAWA TIMUR,Ubi Kayu,2004,248528.0,3963478.0
JAWA TIMUR,Ubi Kayu,2005,253336.0,4023614.0
JAWA TIMUR,Ubi Kayu,2006,232538.0,3680567.0
JAWA TIMUR,Ubi Kayu,2007,223348.0,3423630.0
JAWA TIMUR,Ubi Kayu,2008,220394.0,3533772.0
JAWA TIMUR,Ubi Kayu,2009,207507.0,3222637.0
JAWA TIMUR,Ubi Kayu,2010,188158.0,3667058.0
JAWA TIMUR,Ubi Kayu,2011,199407.0,4032081.0
JAWA TIMUR,Ubi Kayu,2012,189982.0,4246028.0
JAWA TIMUR,Ubi Kayu,2013,168194.0,3601074.0
JAWA TIMUR,Ubi Kayu,2014,157111.0,3635454.0
JAWA TIMUR,Ubi Kayu,2015,146787.0,3161573.0
KALIMANTAN BARAT,Ubi Kayu,1993,19559.0,202319.0
KALIMANTAN BARAT,Ubi Kayu,1994,17037.0,169234.0
KALIMANTAN BARAT,Ubi Kayu,1995,15084.0,154871.0
KALIMANTAN BARAT,Ubi Kayu,1996,21064.0,198369.0
KALIMANTAN BARAT,Ubi Kayu,1997,15749.0,183228.0
KALIMANTAN BARAT,Ubi Kayu,1998,16658.0,194507.0
KALIMANTAN BARAT,Ubi Kayu,1999,11795.0,136437.0
KALIMANTAN BARAT,Ubi Kayu,2000,15349.0,176100.0
KALIMANTAN BARAT,Ubi Kayu,2001,13044.0,167434.0
KALIMANTAN BARAT,Ubi Kayu,2002,15158.0,201741.0
KALIMANTAN BARAT,Ubi Kayu,2003,16526.0,233340.0
KALIMANTAN BARAT,Ubi Kayu,2004,14059.0,207832.0
KALIMANTAN BARAT,Ubi Kayu,2005,17020.0,243251.0
KALIMANTAN BARAT,Ubi Kayu,2006,17775.0,250173.0
KALIMANTAN BARAT,Ubi Kayu,2007,15573.0,221630.0
KALIMANTAN BARAT,Ubi Kayu,2008,13677.0,193804.0
KALIMANTAN BARAT,Ubi Kayu,2009,11524.0,166584.0
KALIMANTAN BARAT,Ubi Kayu,2010,11913.0,177807.0
KALIMANTAN BARAT,Ubi Kayu,2011,10783.0,141550.0
KALIMANTAN BARAT,Ubi Kayu,2012,10217.0,153564.0
KALIMANTAN BARAT,Ubi Kayu,2013,10821.0,168521.0
KALIMANTAN BARAT,Ubi Kayu,2014,12034.0,192967.0
KALIMANTAN BARAT,Ubi Kayu,2015,10609.0,173449.0
KALIMANTAN SELATAN,Ubi Kayu,1993,9472.0,103445.0
KALIMANTAN SELATAN,Ubi Kayu,1994,8671.0,92426.0
KALIMANTAN SELATAN,Ubi Kayu,1995,9437.0,107265.0
KALIMANTAN SELATAN,Ubi Kayu,1996,13905.0,175995.0
KALIMANTAN SELATAN,Ubi Kayu,1997,10759.0,135496.0
KALIMANTAN SELATAN,Ubi Kayu,1998,12370.0,154423.0
KALIMANTAN SELATAN,Ubi Kayu,1999,12245.0,155440.0
KALIMANTAN SELATAN,Ubi Kayu,2000,10204.0,128615.0
KALIMANTAN SELATAN,Ubi Kayu,2001,9091.0,113149.0
KALIMANTAN SELATAN,Ubi Kayu,2002,8334.0,107241.0
KALIMANTAN SELATAN,Ubi Kayu,2003,5438.0,71758.0
KALIMANTAN SELATAN,Ubi Kayu,2004,5156.0,67292.0
KALIMANTAN SELATAN,Ubi Kayu,2005,6038.0,80377.0
KALIMANTAN SELATAN,Ubi Kayu,2006,6050.0,82389.0
KALIMANTAN SELATAN,Ubi Kayu,2007,8205.0,117322.0
KALIMANTAN SELATAN,Ubi Kayu,2008,8123.0,119085.0
KALIMANTAN SELATAN,Ubi Kayu,2009,8189.0,121656.0
KALIMANTAN SELATAN,Ubi Kayu,2010,5189.0,76202.0
KALIMANTAN SELATAN,Ubi Kayu,2011,5701.0,86504.0
KALIMANTAN SELATAN,Ubi Kayu,2012,5862.0,90043.0
KALIMANTAN SELATAN,Ubi Kayu,2013,4902.0,87323.0
KALIMANTAN SELATAN,Ubi Kayu,2014,4817.0,92272.0
KALIMANTAN SELATAN,Ubi Kayu,2015,3478.0,71751.0
KALIMANTAN TENGAH,Ubi Kayu,1993,4213.0,47253.0
KALIMANTAN TENGAH,Ubi Kayu,1994,4790.0,51468.0
KALIMANTAN TENGAH,Ubi Kayu,1995,4894.0,53932.0
KALIMANTAN TENGAH,Ubi Kayu,1996,4983.0,56025.0
KALIMANTAN TENGAH,Ubi Kayu,1997,6311.0,69023.0
KALIMANTAN TENGAH,Ubi Kayu,1998,7599.0,81055.0
KALIMANTAN TENGAH,Ubi Kayu,1999,9842.0,106548.0
KALIMANTAN TENGAH,Ubi Kayu,2000,9820.0,106964.0
KALIMANTAN TENGAH,Ubi Kayu,2001,6630.0,70924.0
KALIMANTAN TENGAH,Ubi Kayu,2002,9198.0,104136.0
KALIMANTAN TENGAH,Ubi Kayu,2003,10043.0,115017.0
KALIMANTAN TENGAH,Ubi Kayu,2004,9698.0,112319.0
KALIMANTAN TENGAH,Ubi Kayu,2005,6361.0,73866.0
KALIMANTAN TENGAH,Ubi Kayu,2006,5639.0,65661.0
KALIMANTAN TENGAH,Ubi Kayu,2007,5793.0,67617.0
KALIMANTAN TENGAH,Ubi Kayu,2008,6269.0,73344.0
KALIMANTAN TENGAH,Ubi Kayu,2009,6378.0,74670.0
KALIMANTAN TENGAH,Ubi Kayu,2010,6488.0,76669.0
KALIMANTAN TENGAH,Ubi Kayu,2011,4181.0,49475.0
KALIMANTAN TENGAH,Ubi Kayu,2012,3939.0,46630.0
KALIMANTAN TENGAH,Ubi Kayu,2013,3406.0,40762.0
KALIMANTAN TENGAH,Ubi Kayu,2014,3608.0,43342.0
KALIMANTAN TENGAH,Ubi Kayu,2015,3031.0,45712.0
KALIMANTAN TIMUR,Ubi Kayu,1993,9011.0,112406.0
KALIMANTAN TIMUR,Ubi Kayu,1994,9108.0,107321.0
KALIMANTAN TIMUR,Ubi Kayu,1995,10379.0,129582.0
KALIMANTAN TIMUR,Ubi Kayu,1996,9029.0,115686.0
KALIMANTAN TIMUR,Ubi Kayu,1997,7713.0,98935.0
KALIMANTAN TIMUR,Ubi Kayu,1998,6996.0,88852.0
KALIMANTAN TIMUR,Ubi Kayu,1999,8661.0,110619.0
KALIMANTAN TIMUR,Ubi Kayu,2000,7117.0,91455.0
KALIMANTAN TIMUR,Ubi Kayu,2001,7024.0,89815.0
KALIMANTAN TIMUR,Ubi Kayu,2002,8794.0,115698.0
KALIMANTAN TIMUR,Ubi Kayu,2003,7174.0,96067.0
KALIMANTAN TIMUR,Ubi Kayu,2004,6849.0,89389.0
KALIMANTAN TIMUR,Ubi Kayu,2005,6114.0,93885.0
KALIMANTAN TIMUR,Ubi Kayu,2006,6549.0,101249.0
KALIMANTAN TIMUR,Ubi Kayu,2007,6593.0,105395.0
KALIMANTAN TIMUR,Ubi Kayu,2008,7532.0,116218.0
KALIMANTAN TIMUR,Ubi Kayu,2009,7681.0,125714.0
KALIMANTAN TIMUR,Ubi Kayu,2010,6554.0,110061.0
KALIMANTAN TIMUR,Ubi Kayu,2011,5214.0,91858.0
KALIMANTAN TIMUR,Ubi Kayu,2012,4697.0,82786.0
KALIMANTAN TIMUR,Ubi Kayu,2013,2809.0,55519.0
KALIMANTAN TIMUR,Ubi Kayu,2014,2988.0,60941.0
KALIMANTAN TIMUR,Ubi Kayu,2015,2384.0,53966.0
KALIMANTAN UTARA,Ubi Kayu,1993,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,1994,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,1995,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,1996,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,1997,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,1998,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,1999,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2000,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2001,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2002,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2003,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2004,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2005,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2006,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2007,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2008,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2009,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2010,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2011,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2012,0.0,0.0
KALIMANTAN UTARA,Ubi Kayu,2013,2111.0,32935.0
KALIMANTAN UTARA,Ubi Kayu,2014,2006.0,41947.0
KALIMANTAN UTARA,Ubi Kayu,2015,1729.0,38936.0
KEP. BANGKA BELITUNG,Ubi Kayu,1993,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,1994,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,1995,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,1996,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,1997,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,1998,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,1999,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,2000,0.0,0.0
KEP. BANGKA BELITUNG,Ubi Kayu,2001,1580.0,18130.0
KEP. BANGKA BELITUNG,Ubi Kayu,2002,1851.0,21089.0
KEP. BANGKA BELITUNG,Ubi Kayu,2003,1872.0,21371.0
KEP. BANGKA BELITUNG,Ubi Kayu,2004,1924.0,22138.0
KEP. BANGKA BELITUNG,Ubi Kayu,2005,1431.0,19234.0
KEP. BANGKA BELITUNG,Ubi Kayu,2006,1233.0,17264.0
KEP. BANGKA BELITUNG,Ubi Kayu,2007,1348.0,18666.0
KEP. BANGKA BELITUNG,Ubi Kayu,2008,1393.0,19722.0
KEP. BANGKA BELITUNG,Ubi Kayu,2009,1635.0,23332.0
KEP. BANGKA BELITUNG,Ubi Kayu,2010,1461.0,21427.0
KEP. BANGKA BELITUNG,Ubi Kayu,2011,886.0,13276.0
KEP. BANGKA BELITUNG,Ubi Kayu,2012,809.0,13469.0
KEP. BANGKA BELITUNG,Ubi Kayu,2013,795.0,14203.0
KEP. BANGKA BELITUNG,Ubi Kayu,2014,1064.0,19759.0
KEP. BANGKA BELITUNG,Ubi Kayu,2015,1423.0,35024.0
KEP. RIAU,Ubi Kayu,1993,0.0,0.0
KEP. RIAU,Ubi Kayu,1994,0.0,0.0
KEP. RIAU,Ubi Kayu,1995,0.0,0.0
KEP. RIAU,Ubi Kayu,1996,0.0,0.0
KEP. RIAU,Ubi Kayu,1997,0.0,0.0
KEP. RIAU,Ubi Kayu,1998,0.0,0.0
KEP. RIAU,Ubi Kayu,1999,0.0,0.0
KEP. RIAU,Ubi Kayu,2000,0.0,0.0
KEP. RIAU,Ubi Kayu,2001,0.0,0.0
KEP. RIAU,Ubi Kayu,2002,0.0,0.0
KEP. RIAU,Ubi Kayu,2003,0.0,0.0
KEP. RIAU,Ubi Kayu,2004,0.0,0.0
KEP. RIAU,Ubi Kayu,2005,322.0,3526.0
KEP. RIAU,Ubi Kayu,2006,660.0,6899.0
KEP. RIAU,Ubi Kayu,2007,673.0,7077.0
KEP. RIAU,Ubi Kayu,2008,884.0,9364.0
KEP. RIAU,Ubi Kayu,2009,868.0,9180.0
KEP. RIAU,Ubi Kayu,2010,776.0,8397.0
KEP. RIAU,Ubi Kayu,2011,721.0,7805.0
KEP. RIAU,Ubi Kayu,2012,697.0,7666.0
KEP. RIAU,Ubi Kayu,2013,715.0,8530.0
KEP. RIAU,Ubi Kayu,2014,723.0,8979.0
KEP. RIAU,Ubi Kayu,2015,708.0,9157.0
LAMPUNG,Ubi Kayu,1993,214689.0,2894298.0
LAMPUNG,Ubi Kayu,1994,175422.0,2095109.0
LAMPUNG,Ubi Kayu,1995,193062.0,2267741.0
LAMPUNG,Ubi Kayu,1996,257417.0,2898667.0
LAMPUNG,Ubi Kayu,1997,143861.0,1609661.0
LAMPUNG,Ubi Kayu,1998,174745.0,1951590.0
LAMPUNG,Ubi Kayu,1999,264178.0,3028605.0
LAMPUNG,Ubi Kayu,2000,258029.0,2924418.0
LAMPUNG,Ubi Kayu,2001,316979.0,3584225.0
LAMPUNG,Ubi Kayu,2002,295156.0,3471136.0
LAMPUNG,Ubi Kayu,2003,298989.0,4984616.0
LAMPUNG,Ubi Kayu,2004,266586.0,4673091.0
LAMPUNG,Ubi Kayu,2005,252984.0,4806254.0
LAMPUNG,Ubi Kayu,2006,283430.0,5499403.0
LAMPUNG,Ubi Kayu,2007,316806.0,6394906.0
LAMPUNG,Ubi Kayu,2008,318969.0,7721882.0
LAMPUNG,Ubi Kayu,2009,309047.0,7569178.0
LAMPUNG,Ubi Kayu,2010,346217.0,8637594.0
LAMPUNG,Ubi Kayu,2011,368096.0,9193676.0
LAMPUNG,Ubi Kayu,2012,324749.0,8387351.0
LAMPUNG,Ubi Kayu,2013,318107.0,8329201.0
LAMPUNG,Ubi Kayu,2014,304468.0,8034016.0
LAMPUNG,Ubi Kayu,2015,279337.0,7387084.0
MALUKU,Ubi Kayu,1993,21155.0,245134.0
MALUKU,Ubi Kayu,1994,27069.0,320449.0
MALUKU,Ubi Kayu,1995,38837.0,441754.0
MALUKU,Ubi Kayu,1996,46439.0,554909.0
MALUKU,Ubi Kayu,1997,34162.0,404885.0
MALUKU,Ubi Kayu,1998,24098.0,272224.0
MALUKU,Ubi Kayu,1999,33279.0,368020.0
MALUKU,Ubi Kayu,2000,27803.0,312081.0
MALUKU,Ubi Kayu,2001,28404.0,335572.0
MALUKU,Ubi Kayu,2002,13605.0,161167.0
MALUKU,Ubi Kayu,2003,6998.0,83716.0
MALUKU,Ubi Kayu,2004,7271.0,91351.0
MALUKU,Ubi Kayu,2005,7517.0,94995.0
MALUKU,Ubi Kayu,2006,8126.0,103260.0
MALUKU,Ubi Kayu,2007,8318.0,105761.0
MALUKU,Ubi Kayu,2008,8397.0,107214.0
MALUKU,Ubi Kayu,2009,8815.0,124442.0
MALUKU,Ubi Kayu,2010,9227.0,144407.0
MALUKU,Ubi Kayu,2011,7040.0,125763.0
MALUKU,Ubi Kayu,2012,6243.0,119545.0
MALUKU,Ubi Kayu,2013,4794.0,97813.0
MALUKU,Ubi Kayu,2014,5013.0,97959.0
MALUKU,Ubi Kayu,2015,4842.0,134661.0
MALUKU UTARA,Ubi Kayu,1993,0.0,0.0
MALUKU UTARA,Ubi Kayu,1994,0.0,0.0
MALUKU UTARA,Ubi Kayu,1995,0.0,0.0
MALUKU UTARA,Ubi Kayu,1996,0.0,0.0
MALUKU UTARA,Ubi Kayu,1997,0.0,0.0
MALUKU UTARA,Ubi Kayu,1998,0.0,0.0
MALUKU UTARA,Ubi Kayu,1999,0.0,0.0
MALUKU UTARA,Ubi Kayu,2000,0.0,0.0
MALUKU UTARA,Ubi Kayu,2001,0.0,0.0
MALUKU UTARA,Ubi Kayu,2002,0.0,0.0
MALUKU UTARA,Ubi Kayu,2003,8585.0,103297.0
MALUKU UTARA,Ubi Kayu,2004,11937.0,144313.0
MALUKU UTARA,Ubi Kayu,2005,11785.0,142680.0
MALUKU UTARA,Ubi Kayu,2006,10237.0,123833.0
MALUKU UTARA,Ubi Kayu,2007,9781.0,118354.0
MALUKU UTARA,Ubi Kayu,2008,9665.0,116838.0
MALUKU UTARA,Ubi Kayu,2009,8806.0,106443.0
MALUKU UTARA,Ubi Kayu,2010,9011.0,109033.0
MALUKU UTARA,Ubi Kayu,2011,9550.0,115940.0
MALUKU UTARA,Ubi Kayu,2012,9407.0,116515.0
MALUKU UTARA,Ubi Kayu,2013,9284.0,119799.0
MALUKU UTARA,Ubi Kayu,2014,7618.0,147917.0
MALUKU UTARA,Ubi Kayu,2015,5556.0,120283.0
NUSA TENGGARA BARAT,Ubi Kayu,1993,11203.0,124464.0
NUSA TENGGARA BARAT,Ubi Kayu,1994,9906.0,108191.0
NUSA TENGGARA BARAT,Ubi Kayu,1995,10102.0,111553.0
NUSA TENGGARA BARAT,Ubi Kayu,1996,11744.0,130347.0
NUSA TENGGARA BARAT,Ubi Kayu,1997,10695.0,118968.0
NUSA TENGGARA BARAT,Ubi Kayu,1998,10214.0,113933.0
NUSA TENGGARA BARAT,Ubi Kayu,1999,9112.0,101633.0
NUSA TENGGARA BARAT,Ubi Kayu,2000,8802.0,99486.0
NUSA TENGGARA BARAT,Ubi Kayu,2001,8649.0,96974.0
NUSA TENGGARA BARAT,Ubi Kayu,2002,7798.0,87913.0
NUSA TENGGARA BARAT,Ubi Kayu,2003,7834.0,88568.0
NUSA TENGGARA BARAT,Ubi Kayu,2004,7674.0,88030.0
NUSA TENGGARA BARAT,Ubi Kayu,2005,8053.0,92991.0
NUSA TENGGARA BARAT,Ubi Kayu,2006,7482.0,87041.0
NUSA TENGGARA BARAT,Ubi Kayu,2007,7510.0,88527.0
NUSA TENGGARA BARAT,Ubi Kayu,2008,5688.0,68386.0
NUSA TENGGARA BARAT,Ubi Kayu,2009,6514.0,85062.0
NUSA TENGGARA BARAT,Ubi Kayu,2010,5352.0,70606.0
NUSA TENGGARA BARAT,Ubi Kayu,2011,5167.0,75367.0
NUSA TENGGARA BARAT,Ubi Kayu,2012,5979.0,79472.0
NUSA TENGGARA BARAT,Ubi Kayu,2013,3866.0,59085.0
NUSA TENGGARA BARAT,Ubi Kayu,2014,4706.0,92643.0
NUSA TENGGARA BARAT,Ubi Kayu,2015,5030.0,107254.0
NUSA TENGGARA TIMUR,Ubi Kayu,1993,68677.0,698873.0
NUSA TENGGARA TIMUR,Ubi Kayu,1994,79112.0,803043.0
NUSA TENGGARA TIMUR,Ubi Kayu,1995,81561.0,830240.0
NUSA TENGGARA TIMUR,Ubi Kayu,1996,93720.0,849606.0
NUSA TENGGARA TIMUR,Ubi Kayu,1997,96050.0,922383.0
NUSA TENGGARA TIMUR,Ubi Kayu,1998,72847.0,689373.0
NUSA TENGGARA TIMUR,Ubi Kayu,1999,81296.0,822326.0
NUSA TENGGARA TIMUR,Ubi Kayu,2000,83889.0,836056.0
NUSA TENGGARA TIMUR,Ubi Kayu,2001,76283.0,778423.0
NUSA TENGGARA TIMUR,Ubi Kayu,2002,80765.0,870157.0
NUSA TENGGARA TIMUR,Ubi Kayu,2003,80330.0,861620.0
NUSA TENGGARA TIMUR,Ubi Kayu,2004,99498.0,1041279.0
NUSA TENGGARA TIMUR,Ubi Kayu,2005,86464.0,891783.0
NUSA TENGGARA TIMUR,Ubi Kayu,2006,89591.0,938010.0
NUSA TENGGARA TIMUR,Ubi Kayu,2007,76247.0,794121.0
NUSA TENGGARA TIMUR,Ubi Kayu,2008,87906.0,928974.0
NUSA TENGGARA TIMUR,Ubi Kayu,2009,89154.0,913053.0
NUSA TENGGARA TIMUR,Ubi Kayu,2010,102460.0,1032538.0
NUSA TENGGARA TIMUR,Ubi Kayu,2011,96705.0,962128.0
NUSA TENGGARA TIMUR,Ubi Kayu,2012,89282.0,892145.0
NUSA TENGGARA TIMUR,Ubi Kayu,2013,79164.0,811166.0
NUSA TENGGARA TIMUR,Ubi Kayu,2014,63836.0,677577.0
NUSA TENGGARA TIMUR,Ubi Kayu,2015,60557.0,637315.0
PAPUA,Ubi Kayu,1993,4148.0,39595.0
PAPUA,Ubi Kayu,1994,3415.0,27787.0
PAPUA,Ubi Kayu,1995,3739.0,37614.0
PAPUA,Ubi Kayu,1996,4166.0,39179.0
PAPUA,Ubi Kayu,1997,3993.0,40593.0
PAPUA,Ubi Kayu,1998,4211.0,44015.0
PAPUA,Ubi Kayu,1999,4650.0,49723.0
PAPUA,Ubi Kayu,2000,4467.0,47660.0
PAPUA,Ubi Kayu,2001,5471.0,58200.0
PAPUA,Ubi Kayu,2002,4082.0,47140.0
PAPUA,Ubi Kayu,2003,3665.0,40927.0
PAPUA,Ubi Kayu,2004,4349.0,48150.0
PAPUA,Ubi Kayu,2005,3059.0,33959.0
PAPUA,Ubi Kayu,2006,3337.0,37825.0
PAPUA,Ubi Kayu,2007,2987.0,34450.0
PAPUA,Ubi Kayu,2008,3032.0,35100.0
PAPUA,Ubi Kayu,2009,3046.0,36500.0
PAPUA,Ubi Kayu,2010,2988.0,35531.0
PAPUA,Ubi Kayu,2011,2867.0,34899.0
PAPUA,Ubi Kayu,2012,3020.0,36679.0
PAPUA,Ubi Kayu,2013,3171.0,38901.0
PAPUA,Ubi Kayu,2014,3729.0,45512.0
PAPUA,Ubi Kayu,2015,3822.0,46388.0
PAPUA BARAT,Ubi Kayu,1993,0.0,0.0
PAPUA BARAT,Ubi Kayu,1994,0.0,0.0
PAPUA BARAT,Ubi Kayu,1995,0.0,0.0
PAPUA BARAT,Ubi Kayu,1996,0.0,0.0
PAPUA BARAT,Ubi Kayu,1997,0.0,0.0
PAPUA BARAT,Ubi Kayu,1998,0.0,0.0
PAPUA BARAT,Ubi Kayu,1999,0.0,0.0
PAPUA BARAT,Ubi Kayu,2000,0.0,0.0
PAPUA BARAT,Ubi Kayu,2001,0.0,0.0
PAPUA BARAT,Ubi Kayu,2002,0.0,0.0
PAPUA BARAT,Ubi Kayu,2003,0.0,0.0
PAPUA BARAT,Ubi Kayu,2004,0.0,0.0
PAPUA BARAT,Ubi Kayu,2005,2336.0,25897.0
PAPUA BARAT,Ubi Kayu,2006,1956.0,21838.0
